EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ntee_category
113424182,NEW YORK CITIZEN PRESBYTERIAN CHURCH,% SINKOO LEE,16121 29TH AVE,FLUSHING,NY,11358-1049,0,3,3,7000,199903,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113437676,HSING-YI SHENG TANG TEMPLE,% LEE MEE NG,4333 PARSONS BLVD,FLUSHING,NY,11355-2164,0,3,3,7000,199905,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
113440672,YOUNG SUNG COMMUNITY CHURCH OF NEW YORK,% SANG TAE KIM,14746 SANFORD AVE,FLUSHING,NY,11355-1254,0,3,3,7000,199110,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,,"Religion Related, Spiritual Development"
113444237,NEW KOREAN CHURCH OF NEW YORK INC,,36-23 164 ST 2 FL,FLUSHING,NY,11358-2003,0,3,3,7000,199809,1,10,1000000,1,1,,0,0,6,0,9,,,,X22Z,HALLELUJAH CHURCH OF NEW YORK,"Religion Related, Spiritual Development"
113448894,YEN YUAN BUDDHIST ASSOCIATION INC,% XIANFENG ZOU,4375 162ND ST,FLUSHING,NY,11358-3107,0,3,3,1200,199811,1,10,1000000,1,1,,1,0,2,0,12,,,,X99Z,,"Religion Related, Spiritual Development"
113450042,SUNG-WHA PRESBYTERIAN CHURCH OF NEW YORK,% RAYMOND S KANG,14506 BAYSIDE AVE,FLUSHING,NY,11354-2328,0,3,3,7000,199811,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,,"Religion Related, Spiritual Development"
113456425,THE FIRST PRESBYTERIAN CHURCH OF QUEENS INC,% BONG JANG,35-40 UNION ST 2 FLOOR,FLUSHING,NY,11354-3404,0,3,3,7000,199901,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113459656,CONGREGATION YESHIVA MADREIGAS HAADOM INC,% RABBI MOSHE FASKOWITZ,6913 172ND ST,FLUSHING,NY,11365-3319,0,3,3,7000,199902,1,10,0,1,1,,0,0,6,0,6,,,,X30,,"Religion Related, Spiritual Development"
113460355,ASSEMBLIES OF GOD CHODAE CHURCH OF NEW YORK,% DAVID SHIN,3901 MAIN ST STE 402,FLUSHING,NY,11354-5483,0,3,3,7000,199906,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
113460897,CONGREGATION OHEL SARA,% NISSON YAKUBOVA,14752 76TH RD,FLUSHING,NY,11367-3140,0,3,3,7000,199909,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
113467587,GRACE COMMUNITY CHURCH OF NEW YORK,% SEONGGYU HWANG,15716 65TH AVE,FLUSHING,NY,11367-1233,0,3,3,7000,199903,1,10,0,1,1,,3,3,2,0,12,,,,X21,,"Religion Related, Spiritual Development"
113474382,NEW HEAVENS CHURCH OF NEW YORK,% BYONG KWANG CHO,3370 PRINCE ST STE 806,FLUSHING,NY,11354-2745,0,3,3,7000,199905,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113481747,THE SEOKWANG KOREAN PRESBYTERIAN CHURCH OF GOSHEN AND NYSKC MISSION,% DAVID SHIN,3901 MAIN ST STE 607,FLUSHING,NY,11354-5482,0,3,3,7000,200007,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
113482641,NEW LIFE CHINESE ALLIANCE,,14949 SANFORD AVE,FLUSHING,NY,11355-1038,2284,3,9,7000,200607,0,10,0,0,1,,0,0,6,0,6,,,,,,
113487085,WEST KOREAN PRESBYTERIAN CHURCH OF NEW YORK,% PETER SARKA,35-26 190ST 2 FL,FLUSHING,NY,11358-2307,0,3,3,7000,199908,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113489757,TEMPLE OF MODERN BUDDHISM INC,% HEONG IN KIM,3116 UNION ST,FLUSHING,NY,11354-2347,0,3,3,7000,199912,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
113493367,YESHIVA NER YAAKOV INC,% ARI GINIAN,14425 JEWEL AVE,FLUSHING,NY,11367-1722,0,3,3,7000,199909,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
113495763,MIJU SUNG SAN CHURCH OF N Y INC,% HAK S CHI,4020 149TH PL,FLUSHING,NY,11354-4953,0,3,3,7000,199911,1,10,0,1,1,,0,0,6,0,3,,,,X20,,"Religion Related, Spiritual Development"
113502159,LAMBS GATE NEW YORK CHURCH INC,% DO SANG KWON,3238 148TH ST,FLUSHING,NY,11354-3259,0,3,3,7000,200204,1,10,0,1,1,,3,3,6,0,4,,,,X21,,"Religion Related, Spiritual Development"
113503631,NEW YORK SUN MIN PRESBYTERIAN CHURCH INC,% BONG JANG,14965 15TH DR,FLUSHING,NY,11357-2533,0,3,3,7000,200012,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113505429,LIGHT & SALT CHURCH,% SOON WON CHEONG,4511 149TH ST,FLUSHING,NY,11355-1728,1588,3,9,7000,196307,1,10,1000000,5,1,,0,0,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
113513992,IL-KWAN-DO HONG-IN BUB BAN USA INC,,16715 43RD AVE,FLUSHING,NY,11358-2610,0,3,3,7000,200307,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
113515639,SHARING PRESBYTERIAN CHURCH OF NEW YORK INC,% REV JAE CHUNG KO,35-24 UNION STREET 1-C,FLUSHING,NY,11354-3436,0,3,3,7000,200005,1,10,0,1,1,,3,4,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113517329,JESUS LOVE TRES DIAS INC,% DAVID PARK,14333 SANFORD AVE APT C12,FLUSHING,NY,11355-2057,0,3,3,7000,200004,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113535439,ABUNDANT PRESBYTERIAN CHURCH OF NEW YORK,% SUNG WON PARK,14801 34TH AVE,FLUSHING,NY,11354-3743,0,3,3,7000,200010,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113542543,HON JEN TEMPLE INC,% XIANFENG ZOU,3543 169TH ST,FLUSHING,NY,11358-1813,0,3,3,7000,200006,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113543553,GRACE LORD PRESBYTERIAN CHURCH OF NEW YORK INC,% CHUN HWAN YUN,16315 OAK AVE,FLUSHING,NY,11358-3725,0,3,3,7000,200006,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113545055,SHARING PRESBYTERIAN CHURCH,% DAVID SHIN,35-14 FARRINGTON ST 2ND FL,FLUSHING,NY,11354-2827,0,3,3,7000,200006,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113545399,NEW LIFE IN CHRIST,,PO BOX 527026,FLUSHING,NY,11352-7026,4128,3,9,7000,195906,1,10,0,5,1,,0,0,6,0,12,,,,,,
113546168,JOY & GLORY CHURCH INC,% HEE SOO CHON,4144 149TH PL,FLUSHING,NY,11355-1016,0,3,3,1700,200008,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113546654,CHAMJOHOON PRESBYTERIAN CHURCH OF NEW YORK,% DAVID SHIN,3901 MAIN ST STE 402,FLUSHING,NY,11354-5483,0,3,3,7000,200006,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113546908,YAE DAM PRESBYTERIAN CHURCH OF NEW YORK,% DAVID SHIN,40-27 155TH STREET 3FL,FLUSHING,NY,11354-5048,0,3,3,7000,200007,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113548331,AMEN CHURCH OF NEW YORK,% DAVID SHIN,3901 MAIN ST STE 607,FLUSHING,NY,11354-5482,0,3,3,7000,200007,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
113558057,CENTRO COMUNITARIO Y DE ASESORIA LEGAL INC,% MERCEDES S CANO,PO BOX 528039,FLUSHING,NY,11352-8039,0,3,3,1000,200009,1,15,0,1,1,,1,0,0,0,9,,,,I80,,"Crime, Legal Related"
113559542,MASJID SAALIHEEN INC,% AHMAD S WEISH,72-55 KISSENA BLVD,FLUSHING,NY,11367-2714,0,3,3,7000,200010,1,10,0,1,1,,0,0,6,0,12,,,,X40,,"Religion Related, Spiritual Development"
113569483,VICTORY CHURCH OF NEW YORK,% SANG S PACK,3218 137TH ST,FLUSHING,NY,11354-2944,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,,
113570001,YI GUAN DAO FAYI CHUNGDE HOLDER CULTURAL AND EDUCATIONAL TEMPLE,% HON-AN JYI,13221 41ST RD,FLUSHING,NY,11355-4235,0,3,3,7000,200201,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
113573242,NEW LIFE CHINESE CHRISTIAN CHURCH,% MING C TSO CHEN,3122 UNION ST,FLUSHING,NY,11354-2332,0,3,3,7000,200301,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113575622,AG CH OF GOLDEN FAITH,,15818 35TH AVE,FLUSHING,NY,11358-1612,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,,
113591357,GOOD NEWS PRESBYTERIAN CHURCH OF NEW YORK,,4519 162ND ST STE 2,FLUSHING,NY,11358-3137,0,3,3,7000,200106,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113594086,KONG MIRN SIRN TAU YEN INC,% CHUNG H CHEN,147-18 ROOSEVELT AVE 2FL,FLUSHING,NY,11354-4727,0,3,3,7000,200110,1,10,0,1,1,,0,0,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
113599965,ENHAEROUN CHURCH OF NEW YORK,% PASTOR DAE WON PARK,3635 167TH ST,FLUSHING,NY,11358-2165,0,3,3,1000,200201,1,10,0,1,1,,0,0,6,0,12,,,,X210,,"Religion Related, Spiritual Development"
113603704,AGAPE EVANGELICAL CHURCH,% CHULSOO KIM,3337 146TH ST,FLUSHING,NY,11354-3135,0,3,3,7000,200202,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
113615328,EVERGREEN CHURCH OF NEW YORK,% DEUKYOUN MOON,19903 32ND AVE,FLUSHING,NY,11358-1205,0,3,3,7000,200109,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
113621043,NY GRACE PRESBYTERIAN CHURCH INC,% SANG JOO SHIN LEE,19653 45TH AVE,FLUSHING,NY,11358-3507,0,3,3,7000,200203,1,10,0,1,1,,0,0,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
113622331,NEW YORK BEAUTIFUL PRESBYTERIAN CHURCH,% 144-17,144 17 38TH AVE 2FL,FLUSHING,NY,11354-5935,0,3,3,7000,200112,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
113625649,CONG MIDRESHET HAROVA,% MOSHE GOLDMAN,6969 MAIN ST,FLUSHING,NY,11367-1725,0,3,3,7000,200111,1,10,0,1,1,,0,0,6,0,7,,,,X30,,"Religion Related, Spiritual Development"
113632090,SHRI SHIRDI SAI BABA TEMPLE INC,% PURNACHANDRA YERNENI,4616 ROBINSON ST,FLUSHING,NY,11355-3445,0,3,3,7000,200203,1,10,0,1,1,,5,4,6,0,12,,,,X70,,"Religion Related, Spiritual Development"
113633810,AMITABHA BUDDHIST SOCIETY OF NY INC,% XIANFENG ZOU,4160 MAIN ST STE 211,FLUSHING,NY,11355-3899,0,3,3,7000,200209,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
116021823,CONGREGATION BNAI JACOB OF EASTERN PARKWAY INC,,14443 68TH RD,FLUSHING,NY,11367-1330,0,3,3,7000,194403,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
116101215,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% KENNETH D COHEN,15846 75TH AVE,FLUSHING,NY,11366-1026,1531,4,9,1300,196111,2,0,430059480,5,1,,0,0,1,0,12,,,,,2215 FLUSHING NAACP,
132883961,GRACE CHURCH,% REV H F PETE RICHARDSON,130-30 31ST AVE 4TH FLR,FLUSHING,NY,11354-2523,1678,3,9,7000,196408,1,10,1002029,5,1,200408.0,0,0,6,0,12,,,,,,
132953698,UNIVERSITY BIBLE FELLOWSHIP,% YOUNG JUN JUAN SEO,4569 162ND ST,FLUSHING,NY,11358-3157,3148,3,9,7000,197905,1,10,5006007,5,1,,4,4,6,0,12,,,,,KANSAS CITY,
133069166,CHINA BUDDHIST ASSOCIATION,,13612 39TH AVE,FLUSHING,NY,11354-5516,0,3,3,7000,197004,1,10,29000000,5,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
133263471,TIME OUT FOR VALUES INC,,6858 147TH ST,FLUSHING,NY,11367-1728,0,3,3,7000,201304,1,10,29000000,1,1,,4,4,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
133345730,YOSHER INSTITUTE INC,,13843 77TH AVE,FLUSHING,NY,11367-2824,0,3,3,7000,198804,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
133385110,NORTHERN WESTCHESTER KOREAN CHURCH INC,,14423 34TH AVE,FLUSHING,NY,11354-3126,0,3,3,7000,199511,1,10,1000000,1,1,,0,0,6,0,10,,,,X20Z,,"Religion Related, Spiritual Development"
133396954,MAHA SANDHI YOGA CENTER INC,% MSYBC,14659 DELAWARE AVE,FLUSHING,NY,11355-2182,0,3,3,7000,199602,1,10,1000000,1,1,,0,0,0,0,12,,,,X40Z,,"Religion Related, Spiritual Development"
133581190,LIGHT AND SALT ALLIANCE CHURCH OF THE CHRISTIAN AND MISSIONARY,,4574 162ND ST,FLUSHING,NY,11358-3158,2284,3,9,7000,197205,1,10,1000000,5,1,,0,0,6,0,12,,,,,LIGHT AND SALT CHURCH OF C&MA,
133613262,NATIONAL COUNCIL OF YOUNG ISRAEL,,14155 77TH AVE,FLUSHING,NY,11367-2835,1197,3,9,7200,195210,1,10,59029349,5,1,,0,0,6,0,5,,,,,YOUNG ISRAEL OF QUEENS VALLEY SENIO,
133624435,HEAVENLY NEW YORK LING YIN TEMPLE INC,% HOWARD T WANG,PO BOX 3478,FLUSHING,NY,11386-3478,0,3,3,7000,199202,1,10,1029000,1,1,,3,4,6,0,6,,,,X50Z,,"Religion Related, Spiritual Development"
133625227,FULL GOSPEL FIRST CHURCH OF NEW YORK,% MICHAEL CHOI,4115 150TH ST,FLUSHING,NY,11355-1022,0,3,3,7000,199502,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,,"Religion Related, Spiritual Development"
133721309,PERFORMING ARTISTS GOSPEL FELLOWSHIP OF NEW YORK INC,,4142 COLLEGE POINT BLVD STE 2B,FLUSHING,NY,11355-4386,0,3,3,7000,199307,1,10,1005007,1,1,,0,0,6,0,12,,,,,,
133739046,CENTRAL PRESBYTERIAN CHURCH OF MANHATTAN,% DONG IK HWANG,4022 158TH ST,FLUSHING,NY,11358-1619,0,3,3,7000,199312,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
133932651,CONGREGATION MERKAZ GINAS VERODIM,% MENDY GREENWALD,14121 JEWEL AVE,FLUSHING,NY,11367-1617,0,3,3,1000,199705,1,10,1000000,1,1,,0,0,6,0,12,,,,X30Z,,"Religion Related, Spiritual Development"
134018490,NETZACH DAVID-KESHARIM,% ROBERTS & HOLLAND,14445 70TH RD,FLUSHING,NY,11367-1717,0,3,3,1000,199812,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
134147818,WORLD CHAN BUDDHIST ASSOCIATION,% YUANHUI LIU,43-08 MAIN STREET BASEMENT,FLUSHING,NY,11355-4742,0,3,3,7000,200005,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
134216117,BIRKAT YOCHANAN CONGREGATION INC,% BORIS ABA,14740 JEWEL AVE,FLUSHING,NY,11367-1734,0,3,3,7000,200302,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
136136082,MANHATTAN BIBLE INSTITUTE OF NEW YORK,,PO BOX 528011,FLUSHING,NY,11352-8011,0,3,3,7000,197005,1,10,1029000,1,1,,0,0,6,0,12,,,,,,
141811773,BAIS YAAKOV TEACHERS SEMINARY OF QUEENS,% BERNARD MAZA,6848 147TH ST,FLUSHING,NY,11367-1344,0,3,3,7000,200007,1,11,0,1,1,,0,0,13,0,12,,,,X30,,"Religion Related, Spiritual Development"
141890905,GANDEN NYEN GYUD MONASTERY,% BI-LIAN LIN,4125 KISSENA BLVD STE 112,FLUSHING,NY,11355-3150,0,3,3,7000,200402,1,10,0,1,1,,3,3,6,0,7,,,,X50,,"Religion Related, Spiritual Development"
161649975,KOREAN BAPTIST CHURCH OF ALBANY INC,% BONG JANG,34-40 UNION ST 2FLR,FLUSHING,NY,11354-6446,0,3,3,7000,200309,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
161650262,MAGEN DAVID,,14149 73RD AVE,FLUSHING,NY,11367-2340,0,3,3,1270,200304,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
200102681,NEW LIFE PRESBYTERIAN CHURCH INC,% BONG JANG,35-40 UNION ST 2ND FLR,FLUSHING,NY,11354-3404,0,3,3,7000,200403,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
200260534,U S ZION CHURCH,% JUNG HWAN JUNG,154-05 NORTHERN BLVD 3RD FLR,FLUSHING,NY,11354-5029,0,3,3,7000,200312,1,10,0,1,1,,0,0,6,0,8,,,,X21,,"Religion Related, Spiritual Development"
200494665,NAIN TOWN CHURCH,% DAVID SHIN,4624 189TH ST,FLUSHING,NY,11358-3833,0,3,3,7000,200406,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
200669959,BEIT MIRIAM INC,% R RIBACOFF,14125 71ST RD,FLUSHING,NY,11367-1944,0,3,3,7000,200501,1,10,0,1,1,,2,4,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
201081974,LOVE MISSION CENTER INC,% IN HWA SHEEN,45 - 07 162 ST,FLUSHING,NY,11358-0000,0,3,3,7000,200406,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
201900113,YONG CHEON BUDDIST TEMPLE INC,% SU CHA CHOI,3514 155TH ST,FLUSHING,NY,11354-5007,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,10,,,,X50,,"Religion Related, Spiritual Development"
202070019,CHABAD OF QUEENS COLLEGE INC,% SHAUL WERTHEIMER,144-69TH AVENUE,FLUSHING,NY,11367-0000,0,3,3,1270,200804,1,10,0,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
202191676,NEW YORK KWANG-YEOM PRESBYTERIAN CHURCH,,14828 BAYSIDE AVE,FLUSHING,NY,11354-2463,0,3,3,7000,201006,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
202264564,KOREAN CHINESE MISSION CHURCH,% IHN HO HUH,4015 149TH ST,FLUSHING,NY,11354-4724,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
203181481,CHAM DOEN PRESBYTERIAN CHURCH OF NEW YORK,,3243 FRANCIS LEWIS BLVD,FLUSHING,NY,11358-1923,0,3,3,7000,200605,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
203382622,NEW YORK KWANGMYUNG PRESBYTERIAN CHURCH,% EUI HWAN HWANG,3638 UNION ST STE 3,FLUSHING,NY,11354-4158,0,3,3,7000,200508,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
203455977,DOORAE KOREAN PRESBYTERIAN CHURCH,% YONGHUN KIM,4004 171ST ST,FLUSHING,NY,11358-2720,0,3,3,7000,200605,1,10,0,1,1,,0,0,6,0,8,,,,X21,,"Religion Related, Spiritual Development"
203541619,KOREA GOSPEL PRESBYTERIAN CHURCH,% VICTORIA CHOI,41-13 149TH PL FL 3,FLUSHING,NY,11355-1015,0,3,3,7000,200605,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
203585028,DIFFERENCEMAKERS INTERNATIONAL,% JAY J OH,4338 166TH ST,FLUSHING,NY,11358-3231,0,3,3,7000,200604,1,10,0,1,1,,0,0,6,0,12,,,,X21,DIFFERENCEMAKERS,"Religion Related, Spiritual Development"
203843835,YUL MAE PRESBYTERIAN CHURCH,% HO ICK CHOI,14453 37 AVE 3 FL,FLUSHING,NY,11354-5933,0,3,3,7000,200603,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
204068168,NEW YORK JOSEPH CHURCH,% SI HYUN MOON,35-35 149TH ST,FLUSHING,NY,11354-3785,0,3,3,7000,200604,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
204355527,PASSPORT TO TAIWAN INC,% PASSPORT TO TAIWAN,13744 NORTHERN BLVD,FLUSHING,NY,11354-4122,0,3,3,1000,202501,1,15,0,1,1,,1,3,2,0,12,,,,,,
204900777,AMERICAN INTERNATIONAL BUDDHIST MASTER HONG YI RESEARCH CENTER INC,% RONG SHENG SUN,2934 170TH ST,FLUSHING,NY,11358-1517,0,3,3,7000,200610,1,10,0,1,1,,0,0,6,0,12,,,,X50,DA YE HONG LU MONASTERY,"Religion Related, Spiritual Development"
205406779,ORIGINAL BUDDHISM SOCIETY INC,% SZ YWAN SU,3020 PARSONS BLVD,FLUSHING,NY,11354-2330,0,3,3,7000,200612,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
205476607,YESHUA CHURCH ALLIANCE INC,% PETER BYUNGSUN HYUN,3640 BOWNE ST APT 2H,FLUSHING,NY,11354-4527,0,3,3,7000,200702,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
205568904,HEAVEN DAO TEMPLE,% HON-AN JYI,132-21 41 RD BASEMENT,FLUSHING,NY,11355-4235,0,3,3,7000,200611,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
205878996,FRIENDSHIP OF BUDDHIST DHARMATEMPLE,% HYUNG SUK CHOI,158-14 NORTHERN BLVD STE UL1-2,FLUSHING,NY,11358-1600,0,3,3,7000,200711,1,10,0,1,1,,0,0,6,0,10,,,,X50,,"Religion Related, Spiritual Development"
208090667,WOORI PRESBYTERIAN CHURCH OF NEWYORK,% MIN YOUNG JONG,35-11 LINDEN PL,FLUSHING,NY,11354-2846,0,3,3,7000,200706,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
208152833,NEW YORK GALILEE PRESBYTERIANCHURCH,% DO YOUNG CHUNG,3337 146TH ST,FLUSHING,NY,11354-3135,0,3,3,1700,201007,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
208253827,FAITH BIBLE CHURCH OF FLUSHING,,15402 41ST AVE,FLUSHING,NY,11354-5039,5559,3,9,7000,200906,1,10,0,1,1,,0,0,6,0,12,,,,,,
208817923,THE SALT CHURCH OF NEW YORK INC,% CHANGSIK MOON,14427 35TH AVE APT 3F,FLUSHING,NY,11354-3609,0,3,3,7000,200712,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
222281180,LOVE FULL GOSPEL ASSEMBLY OF FLUSHING,,4237 UNION ST,FLUSHING,NY,11355-2543,0,3,3,1000,198003,1,10,1000000,5,1,,0,0,6,0,1,,,,,,
223431042,WHITE STONE KOREAN METHODIST CHURCH INC,% HYUNG SUK CHOI,3717 UNION ST FL 3,FLUSHING,NY,11354-4159,0,3,3,7000,199609,1,10,1000000,1,1,,0,0,6,0,2,,,,X20Z,,"Religion Related, Spiritual Development"
223761361,NEW JERSEY JUNGTO SOCIETY INC,% HYUNG SUK CHOI,42-21 162 STREET,FLUSHING,NY,11358-4150,0,3,3,7000,200012,1,10,0,1,1,,4,4,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
237048061,RABBINICAL COLLEGE OF QUEENS,,7211 VLEIGH PL,FLUSHING,NY,11367-2410,0,3,3,7000,196911,1,11,46030001,1,1,,0,0,13,0,12,,,,,,
237055635,CONGREGATION MIKVEH ISRAEL OF KEW GARDEN HILLS INC,% SAM SYWIAK,7039 VLEIGH PL,FLUSHING,NY,11367-2013,0,3,3,7000,197002,1,10,29000000,1,1,,0,0,6,0,9,,,,,,
237071891,HINDU TEMPLE SOCIETY OF NA,,4557 BOWNE ST,FLUSHING,NY,11355-2202,0,3,3,7000,197006,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
237172139,YESHIVA CHAYAI OLOM,,14125 70TH AVE,FLUSHING,NY,11367-1927,0,3,3,7000,197203,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
237210190,CONGREGATION YESHIVA & TALMUD TORAH BETH JOSEPH DSPINKA,,13919 72ND RD,FLUSHING,NY,11367-2318,0,3,3,7000,197205,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
237283005,HINDU CENTER INC,,4552 KISSENA BLVD,FLUSHING,NY,11355-3455,0,3,3,7000,196606,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
237357602,BOCHASANWAS SWAMINARAYAN SANSTHA,,4338 BOWNE ST,FLUSHING,NY,11355-3040,0,3,3,7000,197501,1,10,1000000,1,1,200212.0,3,3,6,0,12,,,,,,
237442273,CONGREGATION NACHLATH YITZCHOK,,14143 73RD AVE,FLUSHING,NY,11367-2340,0,3,3,2000,197504,1,10,1000000,1,1,,0,0,6,0,12,,,,,,
260010387,GRACE & PEACE PRESBYTERIAN CHURCH,% CHEE KYO CHAN,142005 ROOSEVELT AVE 422,FLUSHING,NY,11354-0000,0,3,3,7000,200206,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
260011542,NEW PEOPLE CHURCH OF NEW YORK,% REV TONG WON LEE,4248 160TH ST,FLUSHING,NY,11358-2524,0,3,3,7000,200207,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
260033469,UNITED PRESBYTERIAN & REFORMED ADULT MINISTRIES,% REV DOUGLAS KURTZ,38-20 BROWNE ST,FLUSHING,NY,11354-0000,3876,3,9,7000,199501,1,10,0,1,1,,0,0,6,0,12,,,,X21,FLUSHING HOUSE SERVICES INC,"Religion Related, Spiritual Development"
260286161,FAITH BIBLE CHURCH OF NEW HYDE PARK,% 133-12 39TH AVE LST FL,C/O 133-12 39TH AVE 1ST FL,FLUSHING,NY,11354-4400,5559,3,9,7000,200906,1,10,0,1,1,,0,0,6,0,12,,,,,,
